time,time_order,ReportingPeriod,visn,site,unit_type,groupvar,groupvar_value,N,ND,EXP,unadjusted_mortality,SMR,SMR_CI_lower,SMR_CI_upper
Rolling 24 Months,4,2026Q1,4,FAC003,ICU,predicted_mortality_group,10-<30%,1,0,0.104465,0.0,0.0,0.0,35.122164
Rolling 24 Months,4,2026Q1,5,FAC017,Medical,age_cat,"[LOW,45)",1,0,0.039387,0.0,0.0,0.0,93.153499
Rolling 24 Months,4,2026Q1,5,FAC017,Medical,severity,2.5-<5%,1,0,0.039387,0.0,0.0,0.0,93.153499
Rolling 24 Months,4,2026Q1,5,FAC017,Medical,predicted_mortality_group,2.5-<5%,1,0,0.039387,0.0,0.0,0.0,93.153499
Rolling 24 Months,4,2026Q1,2,FAC009,Surgical,lward,Surgical,1,0,0.183841,0.0,0.0,0.0,19.957664
Rolling 24 Months,4,2026Q1,2,FAC009,Surgical,organ_system,CV9,1,0,0.183841,0.0,0.0,0.0,19.957664
Rolling 24 Months,4,2026Q1,2,FAC009,Surgical,age_cat,"[85,HIGH]",1,0,0.183841,0.0,0.0,0.0,19.957664
Rolling 24 Months,4,2026Q1,2,FAC009,Surgical,admission_source,Emergency,1,0,0.183841,0.0,0.0,0.0,19.957664
Rolling 24 Months,4,2026Q1,2,FAC012,ICU,lward,ICU,1,0,0.133967,0.0,0.0,0.0,27.387617
Rolling 24 Months,4,2026Q1,2,FAC012,ICU,organ_system,RS11,1,0,0.133967,0.0,0.0,0.0,27.387617
Rolling 24 Months,4,2026Q1,2,FAC012,ICU,age_cat,"[65,75)",1,0,0.133967,0.0,0.0,0.0,27.387617
Rolling 24 Months,4,2026Q1,2,FAC012,ICU,admission_source,Transfer,1,0,0.133967,0.0,0.0,0.0,27.387617
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,losingspec,,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,lward,ICU,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,organ_system,NU9,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,age_cat,"[65,75)",1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,severity,10-<30%,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,unit_type,Surgical,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,admission_source,Emergency,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,1,FAC022,Surgical,predicted_mortality_group,10-<30%,1,0,0.258587,0.0,0.0,0.0,14.188791
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,losingspec,,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,lward,ICU,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,organ_system,NP3,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,age_cat,"[75,85)",1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,severity,30%+,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,unit_type,Surgical,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,admission_source,Transfer,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,4,FAC003,Surgical,predicted_mortality_group,30%+,1,0,0.419835,0.0,0.0,0.0,8.739235
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,losingspec,,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,lward,Clinic/ED,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,organ_system,NP3,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,age_cat,"[65,75)",1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,severity,10-<30%,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,unit_type,Stepdown,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,admission_source,Emergency,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,2,FAC001,Stepdown,predicted_mortality_group,10-<30%,1,0,0.270822,0.0,0.0,0.0,13.54778
Rolling 24 Months,4,2026Q1,1,FAC012,Surgical,lward,Medical,1,0,0.133799,0.0,0.0,0.0,27.422005
Rolling 24 Months,4,2026Q1,1,FAC012,Surgical,organ_system,NU9,1,0,0.133799,0.0,0.0,0.0,27.422005
Rolling 24 Months,4,2026Q1,1,FAC012,Surgical,age_cat,"[75,85)",1,0,0.133799,0.0,0.0,0.0,27.422005
Rolling 24 Months,4,2026Q1,1,FAC012,Surgical,admission_source,Clinic,1,0,0.133799,0.0,0.0,0.0,27.422005
Rolling 24 Months,4,2026Q1,5,FAC014,Medical,lward,Surgical,1,0,0.290966,0.0,0.0,0.0,12.609847
Rolling 24 Months,4,2026Q1,5,FAC014,Medical,organ_system,HM1,1,0,0.290966,0.0,0.0,0.0,12.609847
Rolling 24 Months,4,2026Q1,5,FAC014,Medical,age_cat,"[75,85)",2,0,0.504099,0.0,0.0,0.0,7.278405
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,lward,Surgical,2,0,0.179748,0.0,0.0,0.0,20.412115
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,organ_system,NP3,1,0,0.082861,0.0,0.0,0.0,44.279418
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,severity,5-<10%,2,0,0.179748,0.0,0.0,0.0,20.412115
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,admission_source,Emergency,1,0,0.082861,0.0,0.0,0.0,44.279418
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,predicted_mortality_group,5-<10%,2,0,0.179748,0.0,0.0,0.0,20.412115
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,lward,Medical,2,1,0.496474,0.5,2.014204,0.026282,11.208968
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,organ_system,GI7,1,0,0.069033,0.0,0.0,0.0,53.149028
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,age_cat,"[65,75)",1,0,0.069033,0.0,0.0,0.0,53.149028
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,severity,5-<10%,1,0,0.069033,0.0,0.0,0.0,53.149028
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,admission_source,Clinic,2,1,0.496474,0.5,2.014204,0.026282,11.208968
Rolling 24 Months,4,2026Q1,2,FAC021,Medical,predicted_mortality_group,5-<10%,1,0,0.069033,0.0,0.0,0.0,53.149028
Rolling 24 Months,4,2026Q1,4,FAC012,Surgical,lward,Surgical,1,0,0.146296,0.0,0.0,0.0,25.079543
Rolling 24 Months,4,2026Q1,4,FAC012,Surgical,age_cat,"[65,75)",1,0,0.146296,0.0,0.0,0.0,25.079543
Rolling 24 Months,4,2026Q1,4,FAC012,Surgical,admission_source,Emergency,1,0,0.146296,0.0,0.0,0.0,25.079543
Rolling 24 Months,4,2026Q1,5,FAC025,Surgical,organ_system,NP3,1,1,0.275098,1.0,3.635068,0.047431,20.229013
Rolling 24 Months,4,2026Q1,5,FAC025,Surgical,age_cat,"[85,HIGH]",1,1,0.275098,1.0,3.635068,0.047431,20.229013
Rolling 24 Months,4,2026Q1,3,FAC015,ICU,lward,Surgical,1,0,0.129735,0.0,0.0,0.0,28.28101
Rolling 24 Months,4,2026Q1,3,FAC015,ICU,organ_system,RS11,1,0,0.129735,0.0,0.0,0.0,28.28101
Rolling 24 Months,4,2026Q1,3,FAC015,ICU,age_cat,"[55,65)",1,0,0.129735,0.0,0.0,0.0,28.28101
Rolling 24 Months,4,2026Q1,3,FAC015,ICU,admission_source,Clinic,1,0,0.129735,0.0,0.0,0.0,28.28101
Rolling 24 Months,4,2026Q1,4,FAC010,Medical,lward,Clinic/ED,1,0,0.052381,0.0,0.0,0.0,70.045186
Rolling 24 Months,4,2026Q1,4,FAC010,Medical,organ_system,GI7,1,0,0.052381,0.0,0.0,0.0,70.045186
Rolling 24 Months,4,2026Q1,4,FAC010,Medical,age_cat,"[45,55)",1,0,0.052381,0.0,0.0,0.0,70.045186
Rolling 24 Months,4,2026Q1,4,FAC010,Medical,severity,5-<10%,1,0,0.052381,0.0,0.0,0.0,70.045186
Rolling 24 Months,4,2026Q1,4,FAC010,Medical,predicted_mortality_group,5-<10%,1,0,0.052381,0.0,0.0,0.0,70.045186
Rolling 24 Months,4,2026Q1,1,FAC029,Medical,organ_system,SP5,1,0,0.17462,0.0,0.0,0.0,21.01155
Rolling 24 Months,4,2026Q1,1,FAC029,Medical,age_cat,"[75,85)",1,0,0.17462,0.0,0.0,0.0,21.01155
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,losingspec,,2,1,0.73538,0.5,1.359841,0.017744,7.567463
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,lward,Surgical,1,0,0.346073,0.0,0.0,0.0,10.601916
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,organ_system,GI7,1,0,0.346073,0.0,0.0,0.0,10.601916
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,age_cat,"[65,75)",1,0,0.346073,0.0,0.0,0.0,10.601916
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,severity,30%+,2,1,0.73538,0.5,1.359841,0.017744,7.567463
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,unit_type,Medical,2,1,0.73538,0.5,1.359841,0.017744,7.567463
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,admission_source,Emergency,2,1,0.73538,0.5,1.359841,0.017744,7.567463
Rolling 24 Months,4,2026Q1,4,FAC009,Medical,predicted_mortality_group,30%+,2,1,0.73538,0.5,1.359841,0.017744,7.567463
Rolling 24 Months,4,2026Q1,5,FAC028,Medical,lward,Medical,1,0,0.063037,0.0,0.0,0.0,58.204497
Rolling 24 Months,4,2026Q1,5,FAC028,Medical,admission_source,Clinic,1,0,0.063037,0.0,0.0,0.0,58.204497
Rolling 24 Months,4,2026Q1,3,FAC008,Medical,lward,Medical,1,1,0.655709,1.0,1.525067,0.019899,8.486937
Rolling 24 Months,4,2026Q1,3,FAC008,Medical,organ_system,NU9,1,1,0.655709,1.0,1.525067,0.019899,8.486937
Rolling 24 Months,4,2026Q1,3,FAC008,Medical,age_cat,"[85,HIGH]",1,1,0.655709,1.0,1.525067,0.019899,8.486937
Rolling 24 Months,4,2026Q1,3,FAC008,Medical,severity,30%+,1,1,0.655709,1.0,1.525067,0.019899,8.486937
Rolling 24 Months,4,2026Q1,3,FAC008,Medical,predicted_mortality_group,30%+,1,1,0.655709,1.0,1.525067,0.019899,8.486937
Rolling 24 Months,4,2026Q1,4,FAC008,ICU,lward,Surgical,1,0,0.104466,0.0,0.0,0.0,35.121828
Rolling 24 Months,4,2026Q1,4,FAC008,ICU,organ_system,NU9,1,0,0.104466,0.0,0.0,0.0,35.121828
Rolling 24 Months,4,2026Q1,4,FAC008,ICU,age_cat,"[45,55)",1,0,0.104466,0.0,0.0,0.0,35.121828
Rolling 24 Months,4,2026Q1,5,FAC024,ICU,organ_system,OM1,1,1,0.555622,1.0,1.799785,0.023484,10.015732
Rolling 24 Months,4,2026Q1,5,FAC024,ICU,age_cat,"[85,HIGH]",1,1,0.555622,1.0,1.799785,0.023484,10.015732
Rolling 24 Months,4,2026Q1,5,FAC024,ICU,severity,30%+,1,1,0.555622,1.0,1.799785,0.023484,10.015732
Rolling 24 Months,4,2026Q1,5,FAC024,ICU,admission_source,Emergency,1,1,0.555622,1.0,1.799785,0.023484,10.015732
Rolling 24 Months,4,2026Q1,5,FAC024,ICU,predicted_mortality_group,30%+,1,1,0.555622,1.0,1.799785,0.023484,10.015732
Rolling 24 Months,4,2026Q1,1,FAC015,Medical,lward,Medical,1,0,0.04017,0.0,0.0,0.0,91.337736
Rolling 24 Months,4,2026Q1,1,FAC015,Medical,organ_system,NP3,1,0,0.04017,0.0,0.0,0.0,91.337736
Rolling 24 Months,4,2026Q1,1,FAC015,Medical,severity,2.5-<5%,1,0,0.04017,0.0,0.0,0.0,91.337736
Rolling 24 Months,4,2026Q1,1,FAC015,Medical,predicted_mortality_group,2.5-<5%,1,0,0.04017,0.0,0.0,0.0,91.337736
Rolling 24 Months,4,2026Q1,1,FAC003,Medical,admission_source,Transfer,1,0,0.096887,0.0,0.0,0.0,37.869238
Rolling 24 Months,4,2026Q1,5,FAC010,Medical,lward,ICU,1,0,0.074304,0.0,0.0,0.0,49.378726
Rolling 24 Months,4,2026Q1,5,FAC010,Medical,organ_system,GI7,1,0,0.074304,0.0,0.0,0.0,49.378726
Rolling 24 Months,4,2026Q1,5,FAC010,Medical,severity,5-<10%,1,0,0.074304,0.0,0.0,0.0,49.378726
Rolling 24 Months,4,2026Q1,5,FAC010,Medical,admission_source,Other,1,0,0.074304,0.0,0.0,0.0,49.378726
Rolling 24 Months,4,2026Q1,5,FAC010,Medical,predicted_mortality_group,5-<10%,1,0,0.074304,0.0,0.0,0.0,49.378726
Rolling 24 Months,4,2026Q1,5,FAC006,Medical,lward,Medical,1,0,0.178709,0.0,0.0,0.0,20.53079
Rolling 24 Months,4,2026Q1,5,FAC006,Medical,organ_system,GI7,1,0,0.178709,0.0,0.0,0.0,20.53079
Rolling 24 Months,4,2026Q1,5,FAC006,Medical,severity,10-<30%,1,0,0.178709,0.0,0.0,0.0,20.53079
Rolling 24 Months,4,2026Q1,5,FAC006,Medical,predicted_mortality_group,10-<30%,1,0,0.178709,0.0,0.0,0.0,20.53079
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,losingspec,,2,0,0.256588,0.0,0.0,0.0,14.299331
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,lward,Clinic/ED,2,0,0.256588,0.0,0.0,0.0,14.299331
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,organ_system,NP3,2,0,0.256588,0.0,0.0,0.0,14.299331
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,age_cat,"[85,HIGH]",1,0,0.180737,0.0,0.0,0.0,20.300419
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,severity,10-<30%,1,0,0.180737,0.0,0.0,0.0,20.300419
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,unit_type,ICU,2,0,0.256588,0.0,0.0,0.0,14.299331
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,admission_source,Clinic,1,0,0.180737,0.0,0.0,0.0,20.300419
Rolling 24 Months,4,2026Q1,1,FAC002,ICU,predicted_mortality_group,10-<30%,1,0,0.180737,0.0,0.0,0.0,20.300419
Rolling 24 Months,4,2026Q1,1,FAC026,Medical,lward,Surgical,1,0,0.200306,0.0,0.0,0.0,18.317159
Rolling 24 Months,4,2026Q1,1,FAC026,Medical,organ_system,GI7,1,0,0.200306,0.0,0.0,0.0,18.317159
Rolling 24 Months,4,2026Q1,1,FAC001,ICU,organ_system,CV9,1,0,0.301527,0.0,0.0,0.0,12.168187
Rolling 24 Months,4,2026Q1,1,FAC001,ICU,age_cat,"[65,75)",1,0,0.301527,0.0,0.0,0.0,12.168187
Rolling 24 Months,4,2026Q1,1,FAC001,ICU,severity,30%+,1,0,0.301527,0.0,0.0,0.0,12.168187
Rolling 24 Months,4,2026Q1,1,FAC001,ICU,predicted_mortality_group,30%+,1,0,0.301527,0.0,0.0,0.0,12.168187
Rolling 24 Months,4,2026Q1,5,FAC005,Surgical,admission_source,Transfer,1,0,0.04781,0.0,0.0,0.0,76.742039
Rolling 24 Months,4,2026Q1,3,FAC006,Surgical,lward,Medical,1,0,0.126772,0.0,0.0,0.0,28.942013
Rolling 24 Months,4,2026Q1,3,FAC006,Surgical,organ_system,RN1,1,0,0.126772,0.0,0.0,0.0,28.942013
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,losingspec,,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,lward,Medical,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,organ_system,NU9,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,age_cat,"[55,65)",1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,severity,10-<30%,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,unit_type,Stepdown,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,admission_source,Clinic,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC023,Stepdown,predicted_mortality_group,10-<30%,1,0,0.271133,0.0,0.0,0.0,13.53224
Rolling 24 Months,4,2026Q1,2,FAC029,Surgical,severity,10-<30%,1,0,0.253964,0.0,0.0,0.0,14.447075
Rolling 24 Months,4,2026Q1,2,FAC029,Surgical,predicted_mortality_group,10-<30%,1,0,0.253964,0.0,0.0,0.0,14.447075
Rolling 24 Months,4,2026Q1,1,FAC020,Surgical,organ_system,NU9,1,0,0.171855,0.0,0.0,0.0,21.349608
Rolling 24 Months,4,2026Q1,1,FAC020,Surgical,age_cat,"[65,75)",1,0,0.171855,0.0,0.0,0.0,21.349608
Rolling 24 Months,4,2026Q1,1,FAC009,Medical,lward,ICU,1,0,0.239047,0.0,0.0,0.0,15.3486
Rolling 24 Months,4,2026Q1,1,FAC009,Medical,severity,10-<30%,1,0,0.239047,0.0,0.0,0.0,15.3486
Rolling 24 Months,4,2026Q1,1,FAC009,Medical,admission_source,Transfer,1,0,0.239047,0.0,0.0,0.0,15.3486
Rolling 24 Months,4,2026Q1,1,FAC009,Medical,predicted_mortality_group,10-<30%,1,0,0.239047,0.0,0.0,0.0,15.3486
Rolling 24 Months,4,2026Q1,3,FAC006,Medical,organ_system,GI7,1,1,0.567342,1.0,1.762605,0.022999,9.80883
Rolling 24 Months,4,2026Q1,3,FAC006,Medical,age_cat,"[75,85)",1,1,0.567342,1.0,1.762605,0.022999,9.80883
Rolling 24 Months,4,2026Q1,2,FAC009,Medical,organ_system,RN1,1,0,0.160724,0.0,0.0,0.0,22.828183
Rolling 24 Months,4,2026Q1,2,FAC009,Medical,age_cat,"[45,55)",1,0,0.160724,0.0,0.0,0.0,22.828183
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,losingspec,,2,1,0.803448,0.5,1.244636,0.01624,6.926349
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,lward,ICU,1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,organ_system,RN1,1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,age_cat,"[45,55)",1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,severity,10-<30%,1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,unit_type,Surgical,2,1,0.803448,0.5,1.244636,0.01624,6.926349
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,admission_source,Transfer,1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,5,FAC027,Surgical,predicted_mortality_group,10-<30%,1,1,0.198439,1.0,5.039332,0.065754,28.043687
Rolling 24 Months,4,2026Q1,2,FAC022,Medical,lward,Clinic/ED,1,1,0.089639,1.0,11.155858,0.145564,62.081919
Rolling 24 Months,4,2026Q1,2,FAC022,Medical,organ_system,SP5,1,1,0.089639,1.0,11.155858,0.145564,62.081919
Rolling 24 Months,4,2026Q1,2,FAC022,Medical,severity,5-<10%,1,1,0.089639,1.0,11.155858,0.145564,62.081919
Rolling 24 Months,4,2026Q1,2,FAC022,Medical,predicted_mortality_group,5-<10%,1,1,0.089639,1.0,11.155858,0.145564,62.081919
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,organ_system,RS11,1,0,0.169768,0.0,0.0,0.0,21.612064
Rolling 24 Months,4,2026Q1,1,FAC007,Medical,admission_source,Clinic,1,0,0.169768,0.0,0.0,0.0,21.612064
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,losingspec,,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,lward,ICU,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,organ_system,HM1,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,age_cat,"[45,55)",1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,severity,2.5-<5%,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,unit_type,Stepdown,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,admission_source,Clinic,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,3,FAC016,Stepdown,predicted_mortality_group,2.5-<5%,1,0,0.047693,0.0,0.0,0.0,76.930301
Rolling 24 Months,4,2026Q1,4,FAC002,Medical,organ_system,RS11,1,0,0.378286,0.0,0.0,0.0,9.699108
Rolling 24 Months,4,2026Q1,4,FAC002,Medical,age_cat,"[85,HIGH]",1,0,0.378286,0.0,0.0,0.0,9.699108
Rolling 24 Months,4,2026Q1,4,FAC002,Medical,severity,30%+,2,0,0.692719,0.0,0.0,0.0,5.296573
Rolling 24 Months,4,2026Q1,4,FAC002,Medical,admission_source,Transfer,1,0,0.378286,0.0,0.0,0.0,9.699108
Rolling 24 Months,4,2026Q1,4,FAC002,Medical,predicted_mortality_group,30%+,2,0,0.692719,0.0,0.0,0.0,5.296573
Rolling 24 Months,4,2026Q1,4,FAC006,Medical,organ_system,CV9,1,1,0.098663,1.0,10.135512,0.132251,56.403729
Rolling 24 Months,4,2026Q1,4,FAC006,Medical,age_cat,"[55,65)",1,1,0.098663,1.0,10.135512,0.132251,56.403729
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,losingspec,,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,lward,ICU,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,organ_system,RN1,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,age_cat,"[45,55)",1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,severity,5-<10%,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,unit_type,Surgical,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,admission_source,Emergency,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,5,FAC020,Surgical,predicted_mortality_group,5-<10%,1,0,0.093076,0.0,0.0,0.0,39.419795
Rolling 24 Months,4,2026Q1,1,FAC010,ICU,organ_system,NU9,1,1,0.21381,1.0,4.67705,0.061027,26.0276
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,losingspec,,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,lward,Surgical,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,organ_system,SP5,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,age_cat,"[75,85)",1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,severity,30%+,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,unit_type,ICU,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,admission_source,Transfer,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,5,FAC016,ICU,predicted_mortality_group,30%+,1,0,0.300728,0.0,0.0,0.0,12.200516
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,lward,Clinic/ED,1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,organ_system,HM1,1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,age_cat,"[75,85)",1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,severity,10-<30%,1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,admission_source,Emergency,1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,4,FAC012,Medical,predicted_mortality_group,10-<30%,1,0,0.209831,0.0,0.0,0.0,17.485676
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,losingspec,,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,lward,Surgical,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,organ_system,RN1,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,age_cat,"[55,65)",1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,severity,5-<10%,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,unit_type,ICU,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,admission_source,Clinic,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,5,FAC026,ICU,predicted_mortality_group,5-<10%,1,0,0.075153,0.0,0.0,0.0,48.820897
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,losingspec,,1,0,0.164051,0.0,0.0,0.0,22.365221
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,lward,Clinic/ED,1,0,0.164051,0.0,0.0,0.0,22.365221
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,organ_system,CV9,1,0,0.164051,0.0,0.0,0.0,22.365221
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,age_cat,"[45,55)",1,0,0.164051,0.0,0.0,0.0,22.365221
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,severity,10-<30%,1,0,0.164051,0.0,0.0,0.0,22.365221
Rolling 24 Months,4,2026Q1,2,FAC022,Surgical,unit_type,Surgical,1,0,0.164051,0.0,0.0,0.0,22.365221
